index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,age_certification_encoded,imdb_category_encoded
3810,ts218890,Drifting Dragons,1,"Dragons, the rulers of the sky. To many people on the surface, they are a dire threat, but at the same time, a valuable source of medicine, oil, and food. There are those who hunt the dragons. They travel the skies in dragon-hunting airships. This is the story of one of those ships, the â€œQuin Zaza,â€ and its crew.",2019.9999999999998,TV-14,24.000000000000004,tt11418344,6.0,569.0,3,0
3811,ts89361,The Idhun Chronicles,1,"After a necromancer takes over the magical world of Idhun, two adolescent earthlings help fight an assassin sent to kill all Idhunese refugees on Earth.",2019.9999999999998,TV-14,27.0,tt9731266,5.3,563.0,3,0
3815,ts252141,Alien TV,1,"Alien reporters Ixbee, Pixbee and Squee travel to a lovely but odd planet called Earth, where they attempt to make sense of humans and their hobbies.",2019.9999999999998,TV-Y7,23.0,tt12765530,6.299999999999999,293.0,2,0
3821,ts223242,Was It Love?,1,"After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her lifeâ€”an author, an actor, a CEO, and a younger manâ€”who might just revive her dormant desire for love.",2019.9999999999998,TV-MA,69.0,tt12525622,7.1,870.0,4,0
3822,ts251618,Tiny Creatures,1,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,2019.9999999999998,TV-PG,25.0,tt12759334,5.0,1209.9999999999998,2,0
3825,ts251061,Legend of Exorcism,1,"In the twelve years of Tianbao, Kong Hongjun, a handsome young man who is not familiar with the world, left the Yaojin Palace on the Taihang Mountain with three important tasks, and came to Chang'an, which is full of prosperity. Kong Hongjun first entered the Datang Exorcism Division, and the head supervisor was actually Long Wujun general Li Jinglong who had dealt with it not long ago. But he accidentally broke the Chen's heart lamp, and the heart lamp entered Li Jinglong's body. In the light and shadow of the lamp, there are the bright red lights of Pingkangli, the exorcism of the sycamore in the summer sunshine, the vast sky and sand and flying snow, the peaceful singing of Artai. Mo Rigen and Lu Xu picked off early morning leaves, Qiu Yongsi's flying strokes. Adaptation of Fei Tian Ye Xiang's (éžå¤©å¤œç¿”) web novel of the same name.",2019.9999999999998,TV-14,21.0,tt14994658,7.699999999999999,80.0,3,0
3830,ts250871,The Business of Drugs,1,"To detail how drugs push people into risky â€” even deadly â€” behaviors, a former CIA analyst investigates the economics of six illicit substances.",2019.9999999999998,TV-MA,44.0,tt12588416,7.199999999999999,1646.0,4,0
3832,ts243256,Social Distance,1,"Shot in isolation, this tragicomic anthology series features both dark and funny takes on how people strive to stay connected while staying apart.",2019.9999999999998,TV-MA,20.0,tt14773740,5.699999999999999,651.0,4,0
3833,ts224796,The Ghost Bride,1,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family.",2019.9999999999998,TV-14,51.0,tt9690302,6.299999999999999,716.0,3,0
3834,tm857051,Forensic,0,A forensic analyst and an investigation officer are on a chase to hunt down a gruesome serial killer and crack one of the most famous cold cases in the history of their departments.,2019.9999999999998,PG-13,134.0,tt10187680,6.799999999999999,4813.0,3,0
3835,tm458328,Badla,0,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,2019.0,PG-13,119.99999999999999,tt8130968,7.799999999999999,27130.0,3,0
3836,tm931330,BLACKPINK: Light Up the Sky,0,Record-shattering Korean girl band BLACKPINK tell their story â€”  and detail the hard fought journey of the dreams and trials behind their meteoric rise.,2019.9999999999998,PG-13,79.0,tt13058290,7.5,6319.0,3,0
3837,ts105608,Puerta 7,1,"An unflinching exploration of Argentina's infamous soccer ""barra bravas,"" bare torso-ed soccer fans feared by the public and even police responsible for fatalities at soccer matches.",2019.9999999999998,TV-MA,41.0,tt9170386,5.6,542.0,4,0
3841,ts89315,Huge in France,1,Famous comedian Gad Elmaleh moves to LA to reconnect with his son and must learn to live without the celebrity perks he's accustomed to in France.,2019.0,TV-MA,29.999999999999996,tt8009602,6.799999999999999,2809.0,4,0
3842,ts269157,Room 2806: The Accusation,1,This docuseries follows the 2011 sexual assault case involving French politician Dominique Strauss-Kahn,2019.9999999999998,TV-MA,48.99999999999999,tt13540900,7.0,2298.0,4,0
3843,tm823302,Alice JÃºnior,0,"This is the story of Alice Junior, a transgender girl full of life, who wants to give her first kiss, but first, she just wants to be who she really is.",2019.0,PG-13,90.0,tt8217188,6.799999999999999,532.0,3,0
3844,tm847623,Rogue Warfare: Death of a Nation,0,"After rescuing Daniel from the terrorist Black Mask Organization, the team uncovers plans for a deadly bomb set to detonate in 36 hours that threatens world order. With no time to recover, Daniel must throw his life back on the line as he and his elite team of soldiers race against time to find the bomb and defeat their enemy once and for all. Outnumbered and overmatched, each soldier must find their inner strength and skill to overcome insurmountable odds.",2019.9999999999998,R,103.0,tt7983744,3.4,370.0,4,0
3848,ts103935,BolÃ­var: Una lucha admirable,1,"Depicts the life and loves of Venezuelan Gen. SimÃ³n BolÃ­var, who helped liberate several Latin American countries from Spain.",2019.0,TV-MA,52.0,tt9327242,7.299999999999999,743.0,4,0
3850,ts223084,Nowhere Man,1,"Two nefarious schemes taking place 10 years apart entangle a dauntless triad member, who must break out of prison to rescue a loved one.",2019.0,TV-MA,56.0,tt10895588,5.6,360.0,4,0
3852,ts100354,MonzÃ³n: A Knockout Blow,1,The story about Argentinian boxer Carlos MonzÃ³n in his career and life in prison.,2019.0,TV-MA,45.0,tt9852660,7.9,717.0,4,0
3859,tm880059,All Day and a Night,0,A young man who committed a homicide deals with the repercussions of his action.,2019.9999999999998,R,121.0,tt3993886,5.9,3627.0,4,0
3861,ts253288,Felipe Esparza: Bad Decisions,1,"Two live performances, one in English and one in Spanish. No matter the language, Felipe Esparza is muy muy.",2019.9999999999998,TV-MA,62.0,tt12875768,5.4,166.0,4,0
3862,tm474862,Bennett's War,0,"After surviving an IED explosion in combat overseas, a young soldier with the Army Motorcycle Unit is medically discharged with a broken back and leg. Against all odds he trains to make an impossible comeback as a motocross racer in order to support his family.",2019.0,PG-13,95.0,tt7370952,6.0,858.0,3,0
3865,ts89340,Crime Diaries: The Candidate,1,"In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it.",2019.0,TV-MA,37.0,tt9327348,7.5,803.0,4,0
3869,ts270439,Best Leftovers Ever!,1,"Home cooks compete to transform leftovers into delicious creations, finding ways to give old leftovers new life, all in the hopes of winning a $10,000 prize.",2019.9999999999998,TV-G,36.0,tt13563634,5.6,515.0,1,0
3871,ts217356,Betaal,1,A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,2019.9999999999998,TV-MA,47.0,tt10651790,5.4,8884.0,4,0
3876,tm932595,A Babysitter's Guide to Monster Hunting,0,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",2019.9999999999998,PG,94.0,tt4844150,5.4,4067.0,2,0
3878,ts254537,"Good Morning, VerÃ´nica",1,"While hunting for a dating-site predator, an underused cop discovers a husband and wife with a horrific secret â€” and a web of conspiracy hiding it.",2019.9999999999998,TV-MA,45.0,tt12987918,7.6,3552.0,4,0
3879,ts268758,Mismatched,1,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program - but deeper feelings aren't far behind.",2019.9999999999998,TV-MA,32.0,tt12719250,5.5,3712.0,4,0
3880,tm918962,Fearless,0,A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.,2019.9999999999998,PG,89.0,tt8675288,4.9,1706.0,2,0
3882,ts86365,Rilakkuma and Kaoru,1,"Kaoru's unexpected new roommate is Rilakkuma, a bear with a zipper on its back that spends each day just lazing around -- but is impossible to hate.",2019.0,TV-PG,12.000000000000002,tt9348716,8.3,1579.0,2,0
3883,tm466832,Dragon Quest: Your Story,0,Luca follows in his father's footsteps to rescue his mother from evil Ladja. Finding the heavenly hero who wields the Zenithian sword is his only hope.,2019.0,PG,103.0,tt10127562,6.5,2780.0,2,0
3884,ts218504,Hello Ninja,1,"When Wesley puts his hands together, bows to his reflection and says the words, ""Hello, Ninja"" his surroundings instantly transform into an enchanting Ninja world.",2019.0,TV-Y,13.0,tt10687170,6.699999999999999,118.99999999999999,1,0
3886,tm945825,Bobbleheads: The Movie,0,"Get ready for a big shake-up when misfit bobbleheads take on trashy humans and a slobbery dog who crash their home with plans to swap a new baseball player bobblehead for a valuable one of them. With some guidance from Bobblehead Cher, they find the courage to bobble-up for an outrageous battle of wits and wobble.",2019.9999999999998,PG,82.0,tt13292206,2.4,349.0,2,0
3888,tm474548,Good Sam,0,A news reporter looks into who has been anonymously leaving large cash gifts on random doorsteps in New York.,2019.0,PG,90.0,tt9032888,5.699999999999999,2890.0,2,0
3890,ts89330,Stay Tuned!,1,"She's the most unlikely candidate to ever stumble into the role of a reporter, and sheâ€™s keeping everyone on their toes with her eccentric ways.",2019.0,TV-14,46.0,tt10088086,7.5,343.0,3,0
3894,tm933639,Wish Upon a Unicorn,0,"Two children discover that their mother is gone. The youngest of the pair, adventurer and upcomming singer, Long Johnson forces his older sister, Lily Johnson, to hunt down a unicorn with magical blood.",2019.9999999999998,PG,93.0,tt10798660,5.4,176.0,2,0
3895,tm847805,Ludo,0,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",2019.9999999999998,PG-13,150.0,tt7212754,7.6,37528.0,3,0
3896,tm938227,Dolly Parton's Christmas on the Square,0,A rich and nasty woman returns to her hometown to evict everyone but discovers the true meaning of Christmas thanks to the local townsfolk â€“ and an actual angel. Features 14 original songs with music and lyrics by Dolly Parton!,2019.9999999999998,PG,97.99999999999999,tt10627548,5.2,2675.0,2,0
3903,ts250803,Say I Do,1,"In this reality show, couples overcome obstacles to celebrate their love in surprise dream weddings designed by three experts in less than a week.",2019.9999999999998,TV-14,55.0,tt12540060,7.699999999999999,527.0,3,0
3904,ts79695,Sintonia,1,"Told through three different characters' perspectives, the story of Sintonia explores the interconnection of the music, drug traffic, and religion in SÃ£o Paulo. In the quest to be somebody, many paths will converge.",2019.0,TV-MA,44.0,tt8165086,6.699999999999999,1067.0,4,0
3910,tm849131,I Am Vengeance: Retaliation,0,A former special-forces soldier is given the opportunity to bring the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice.,2019.9999999999998,R,90.0,tt8972556,3.4,3048.0,4,0
3912,ts90640,The Writer,1,"When accused of a murder eerily parallel to a plot in his novel, a best-selling crime writer must navigate a web of hidden enemies.",2019.0,TV-14,34.0,tt10312958,8.199999999999998,30.0,3,0
3916,ts262037,Bread Barbershop,1,"In a town filled with food, Bread is a master cake decorator who gives life-changing makeovers that will put any customer in an amazing mood.",2019.9999999999998,TV-Y,11.0,tt12912830,7.299999999999999,124.99999999999999,1,0
3925,ts243189,Booba: Food Puzzle,1,"In a cozy kitchen, in the spotlight meet everyone's favorite, Booba. Today he's a chef and co-hosting a cooking show. Gather in front of the screen with your parents or friends and cook with Booba. As usual, Booba is curious, impetuous, and has a wild imagination. Together with his friends Loola and Spike, Booba will show you how to make funky and tasty dishes. Best of all, when you're finished you can eat them all.",2019.9999999999998,TV-Y,3.0000000000000004,tt12319946,8.3,30.0,1,0
3929,tm452929,The Little Switzerland,0,The discovery of the tomb of William Tellâ€™s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation.,2019.0,PG-13,86.0,tt9100028,4.8,1245.0,3,0
3932,tm973536,Kevin Hart: Zero F**ks Given,0,"Kevin Hart serves up laughs and brick oven pizza from the comfort of his home, and dishes on male group chats, sex after 40 and life with COVID-19.",2019.9999999999998,R,69.0,tt13433082,6.0,3342.0,4,0
3935,ts86940,COMEDIANS of the world,1,Global stand-up comedy series features a diverse set of comics from 13 regions bringing their perspectives on what's funny around the world.,2019.0,TV-MA,29.999999999999996,tt8685446,6.5,450.0,4,0
3937,ts214462,The Queen and the Conqueror,1,"This is the story of Catalina, the indigenous woman who gave away her soul, her heart and her life to a conqueror. ""The Queen and the Conqueror"" rebuilds one of the first love stories that took place in America, between an indigenous woman and a Spaniard. After establishing the city of Cartagena, Pedro de Heredia, motivated by the need to save his brother, betrays Catalina. Heartbroken, she escapes, only to come back 18 years later, as a grown woman. In her soul, her only mission is: revenge. To end Pedro de Heredia's life, the same way that he, after making her fall for him, ended hers.",2019.9999999999998,TV-14,46.0,tt10348700,6.6,172.0,3,0
3938,tm833382,Keeping the Bees,0,"AyÅŸe returns to her hometown in northeastern Turkey to nurse her gravely ill mother. Before she dies, Ayseâ€™s mother tells her that she will leave Ayse her much loved bee hives to manage. Ayseâ€™s modern life has moved her away from the mountains of her childhood â€“ a life in which the bees and their honey were central. But she puts her city life on hold to manage the bees, which provide a distraction from her grief. Ayse slowly starts to work with the local bee keeper to manage the hives but finds the lessons of her childhood are buried deep and the hives are more difficult to manage than she remembers. Ayseâ€™s failure to pay needful attention to local advice sees her mothers bee hives seriously damaged, if not lost forever. Whatâ€™s more a Caucasian bear becomes a real threat to her hives and her life.",2019.0,PG-13,93.0,tt12285116,5.799999999999999,803.0,3,0
3940,ts251272,Skin Decision: Before and After,1,Skin and beauty expert Nurse Jamie and plastic surgeon Dr. Sheila Nazarian use the latest procedures to bring out their clients' best selves.,2019.9999999999998,TV-MA,36.0,tt12588326,5.799999999999999,405.0,4,0
3941,ts269073,The Fabulous Lives of Bollywood Wives,1,"Cameras follow the banter and bonding between four fun-loving women from Bollywood's inner circle as they juggle professions, family and friendship.",2019.9999999999998,TV-MA,32.0,tt13452100,5.3,9666.0,4,0
3946,tm931436,Welcome to Sudden Death,0,"Jesse Freeman is a former special forces officer and explosives expert now working a regular job as a security guard in a state-of-the-art basketball arena. Trouble erupts when a tech-savvy cadre of terrorists kidnap the team's owner and Jesse's daughter during opening night. Facing a ticking clock and impossible odds, it's up to Jesse to not only save them but also a full house of fans in this highly charged action thriller.",2019.9999999999998,R,80.0,tt10804786,4.3,4246.0,4,0
3953,ts214192,El Final del ParaÃ­so,1,Catalina Santana's new mission will force her to face demons that threaten to destroy her and her family.,2019.0,TV-MA,50.0,tt10367818,5.1,208.0,4,0
3954,ts104483,Typewriter,1,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home's buried past resurfaces in chilling ways.",2019.0,TV-MA,50.0,tt9310372,6.5,3788.0,4,0
3962,tm814894,ParchÃ­s: the Documentary,0,"The spotlight's on ParchÃ­s, a record company-created Spanish boy/girl band that had unprecedented success with Top 10 songs and hit films in the '80s.",2019.0,PG-13,105.00000000000001,tt10511826,6.799999999999999,535.0,3,0
3963,tm816992,Double World,0,"Seeing the neighboring country become more and more powerful, a warlord organizes a competition to reveal the best warriors. A young man is eager to bring honour to his clan.",2019.9999999999998,PG-13,110.0,tt10508838,6.1,4064.0,3,0
3966,ts269740,How To Ruin Christmas,1,Prodigal daughter Tumi tries to make things right after completely ruining what should have been her sister's picture-perfect Christmas wedding.,2019.9999999999998,TV-MA,50.0,tt13492362,6.1,488.0,4,0
3968,ts87489,Trigger Warning with Killer Mike,1,"In this funny and provocative series, rapper and activists Killer Mike puts his revolutionary ideas about achieving social change into action.",2019.0,TV-MA,26.0,tt9426194,6.9,1249.0,4,0
3971,ts217389,Masaba Masaba,1,"Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film.",2019.9999999999998,TV-MA,31.0,tt10655506,6.799999999999999,1745.9999999999998,4,0
3976,tm892081,Eric Andre: Legalize Everything,0,"Comedian Eric Andre presents his very first Netflix original stand-up special. Taking the stage in New Orleans, Andre breaks the boundaries of comedy as he critiques the war on drugs, the war on sex, and the war on fart jokes!",2019.9999999999998,R,52.0,tt12327104,6.1,2491.0,4,0
3977,tm912190,Cargo,0,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services â€” a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut â€” Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019.0,PG-13,113.0,tt8992946,5.6,2906.0,3,0
3983,tm494847,Made in China,0,"Story of Failed Gujarati Businessman, who jumps into unknown world of China to get once in a life time business idea, which will change his life.",2019.0,PG,128.0,tt8983180,6.299999999999999,4298.0,2,0
3989,ts223308,Astronomy Club: The Sketch Show,1,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor.",2019.0,TV-MA,20.0,tt10675488,6.9,591.0000000000001,4,0
3994,ts218307,Styling Hollywood,1,Stylist and interior designer Jason Bolden and husband Adair Curtis of JSN Studio make the magic happen on the red carpet and at home for A-listers.,2019.0,TV-14,37.0,tt10715202,6.6,355.0,3,0
3995,ts222942,Narcoworld: Dope Stories,1,Documentary series that follows police officers as they hunt out drug smugglers around the world,2019.0,TV-MA,40.0,tt11215112,6.6,317.0,4,0
3997,ts223110,Sugar Rush Christmas,1,"It's everything you love about ""Sugar Rush"" -- with a holly jolly holiday twist -- in this Christmas-themed spin on competitive baking.",2019.0,TV-PG,50.0,tt11168116,6.799999999999999,578.0,2,0
4000,ts222599,Queer Eye: We're in Japan!,1,"The team of Queer Eye take their gorgeous, uplifting make-over skills to the Land of the Rising Sun.",2019.0,TV-14,50.0,tt10971532,8.199999999999998,2560.0,3,0
4002,ts112733,Bard of Blood,1,"Political espionage thriller based on ""Bard of Blood,"" by Bilal Siddiqi.",2019.0,TV-MA,45.0,tt8069036,6.799999999999999,13210.0,4,0
4003,ts224906,Find Yourself,1,"A determined entrepreneur navigates a love triangle between a young charmer and an older executive, leading her down an unconventional path to love.",2019.9999999999998,TV-14,45.0,tt11569628,7.6,201.0,3,0
4005,ts104516,21 Again,1,"Five daughters send their mothers undercover as 21-year-olds. From dating to working to activism, the mums will be immersed in their world. Can the mums pull off being 21 Again?",2019.0,TV-MA,52.0,tt9315008,5.4,47.0,4,0
4007,ts105601,Archibald's Next Big Thing,1,The adventures of a care-free Chicken named Archibald.,2019.0,TV-Y7,24.000000000000004,tt9165404,7.5,284.0,2,0
4009,ts214861,Prank Encounters,1,takes two complete strangers who each think they're starting their first day at a new job. It's business as usual until their paths collide and these part-time jobs turn into full-time nightmares.,2019.0,TV-MA,25.0,tt10487072,5.2,2615.0,4,0
4013,ts228502,The Iliza Shlesinger Sketch Show,1,"From the mind of Iliza Shlesinger comes a secret world filled with absurd characters, insight into the female experience, and irreverent yet poignant social commentary.",2019.9999999999998,TV-MA,19.0,tt11092086,5.0,914.0,4,0
4018,tm889647,The Stand at Paxton County,0,A military veteran comes home to find her father harassed by a sheriff intent on confiscating the livestock on their ranch under shady pretenses.,2019.9999999999998,R,102.0,tt8362228,6.4,1069.0,4,0
4021,ts112667,Go! Go! Cory Carson,1,"Based on the Go. Go. toy line from VTech, children's series follows the adventures of Cory Carson.",2019.9999999999998,TV-Y,8.999999999999998,tt8115702,7.9,237.99999999999997,1,0
4022,ts251929,DeMarcus Family Rules,1,Rascal Flatts bassist Jay DeMarcus and ex-beauty queen Allison DeMarcus write their own rules for juggling family and fun in this reality show.,2019.9999999999998,TV-14,29.000000000000004,tt12759420,6.199999999999999,110.0,3,0
4024,ts221041,My Dear Warrior,1,"Sky is beautiful single female astronomer at a planetarium and has received a gift: a thick wooden-covered book and magic pen from Vanda, her aunt who has been taking care of Sky since childhood and is a crazy writer who is suffering from amnesia.",2019.0,TV-14,42.0,tt11281912,4.6,19.000000000000004,3,0
4025,ts217050,Pili Fantasy: War of Dragons,1,"Turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces.",2019.0,TV-14,56.0,tt10619658,6.699999999999999,37.0,3,0
4027,ts101503,Team Kaylie,1,A wealthy teenager tries to prove herself after she's forced outside of her comfort zone.,2019.0,TV-PG,29.999999999999996,tt9717424,4.0,333.0,2,0
4034,ts262228,Tobot Galaxy Detectives,1,"Young detective Tyler King tackles all kinds of mysteries with his friends, the Galaxy Detectives.",2019.9999999999998,TV-Y7,13.0,tt12892186,7.0,13.0,2,0
4035,ts90063,Put Your Head on My Shoulder,1,"As Si Tu Mo's graduation is nearing, she is confused about her future plans. Her ordinary days are suddenly shaken up when the genius Physics student Gu Wei Yi appears in her life. The two accidentally end up living together and chaos begins.",2019.0,TV-Y7,40.0,tt10265158,8.0,2063.0,2,0
4039,ts252015,GAME ON: A Comedy Crossover Event,1,"Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",2019.9999999999998,TV-G,29.000000000000004,tt12800428,5.4,213.0,1,0
4045,ts251072,The Underclass,1,"After getting dropped from an elite program, a student gets tangled in the affairs of a high school gang while trying to find her own identity.",2019.9999999999998,TV-MA,55.0,tt12666950,6.4,62.0,4,0
4049,ts88608,Cricket Fever: Mumbai Indians,1,Follow Indian Premier League champions Mumbai Indians through the 2018 season in this series featuring insider insights and intense cricket action.,2019.0,TV-MA,38.0,tt8531592,7.199999999999999,699.0,4,0
4051,tm943771,Angela's Christmas Wish,0,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",2019.9999999999998,G,47.0,tt13260836,7.1,1434.0,1,0
4052,tm838007,Dolly Kitty and Those Twinkling Stars,0,"A disillusioned Delhi wife (Dolly), and her new-in-town cousin (Kitty), navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom.",2019.0,R,119.99999999999999,tt9176296,5.5,7522.0,4,0
4054,tm887052,Father Soldier Son,0,"When Sgt. First Class Brian Eisch is critically wounded in Afghanistan, it sets him and his sons on a journey of love, loss, redemption and legacy.",2019.9999999999998,R,99.0,tt12187586,7.299999999999999,929.0,4,0
4057,tm977782,Shawn Mendes: Live in Concert,0,"In his hometown of Toronto, Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans.",2019.9999999999998,PG,87.0,tt13528990,7.1,316.0,2,0
4064,ts237556,The Unremarkable Juanquini,1,An inept magician pulls off the trick of his life: accidentally disappearing a wanted criminal during a police raid. Now he's going to pay for that.,2019.9999999999998,TV-MA,29.999999999999996,tt12189308,4.3,189.0,4,0
4069,ts89696,Tijuana,1,"When a prominent politician is murdered, the intrepid journalists of Frente Tijuana risk their lives to uncover the truth.",2019.0,TV-14,41.0,tt8027624,6.9,327.0,3,0
4073,ts266966,Juman,1,"This series has a Middle Eastern ""Romeo & Juliet"" theme. Juman and Hisham fall in love and marry, against their families' advice. With familial pressures and differences in their understanding, their love is sorely tested.",2019.0,TV-PG,40.0,tt12567164,5.2,110.0,2,0
4077,ts89363,YooHoo to the Rescue,1,"In a series of magical missions, quick-witted YooHoo and his can-do crew travel the globe to help animals in need.",2019.0,TV-Y,13.0,tt9817288,6.799999999999999,53.0,1,0
4080,tm841239,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,0,"Aaron Paul, Vince Gilligan and other cast members, producers and crew share stories and footage from the making of ""El Camino.""",2019.0,PG-13,13.0,tt11151792,7.1,1356.0,3,0
4082,ts253722,Sing On!,1,"In this fun, fast-paced music contest hosted by Tituss Burgess, players sing their hearts out and try to hit the right notes to win up to $60,000.",2019.9999999999998,TV-G,36.0,tt12923734,6.4,380.0,1,0
4084,ts221151,Living Undocumented,1,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.,2019.0,TV-MA,42.0,tt10977486,6.699999999999999,577.0,4,0
4085,tm843958,Rogue Warfare: The Hunt,0,The next installment of the Rogue Warfare Trilogy. Daniel has been captured and it is up to the TEAM to find him before it is to late.,2019.0,R,103.0,tt7983712,3.1,570.0,4,0
4088,tm1079495,A Second Chance: Rivals!,0,"As Maddy takes on coaching a team of young twelve-year-old gymnasts, she faces up to intense city versus country rivalry, racism, cyberbullying and her own self-doubt but eventually takes the challenge head on.",2019.0,PG,89.0,tt9810420,4.7,375.0,2,0
4098,ts88166,Nailed It! Mexico,1,"The fun, fondant and hilarious cake fails head to Mexico, where very amateur bakers compete to re-create elaborate sweet treats for a cash prize.",2019.0,TV-PG,32.0,tt9708588,6.199999999999999,308.0,2,0
4101,ts256134,Country Ever After,1,"Country artist Coffey Anderson and his wife, hip-hop dancer Criscilla, juggle family life, career goals and tests of faith in this reality series.",2019.9999999999998,TV-PG,24.000000000000004,tt12987872,6.299999999999999,169.0,2,0
4103,ts89895,Mighty Little Bheem,1,An innocent toddlerâ€™s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.,2019.0,TV-Y,6.000000000000001,tt10050752,6.4,249.0,1,0
4107,ts105589,Rhyme Time Town,1,"Two best friends find fun and adventure while living in Rhyme Time Town, a fantastical place filled with beloved nursery rhyme characters.",2019.9999999999998,TV-Y,23.0,tt9165434,7.5,78.0,1,0
4109,ts103574,Sakho & Mangane,1,"Two cops with very different methods, solving mysterious murder cases surrounded by black magic.",2019.0,TV-MA,51.0,tt9391692,6.5,131.0,4,0
4114,tm825210,Nothing to Lose 2,0,Part 2 of Edir Macedo's self-financed biopic.,2019.0,PG-13,96.00000000000001,tt10738914,3.8,651.0,3,0
4116,tm457296,Kevin Hart's Guide to Black History,0,Kevin Hart highlights the fascinating contributions of black history's unsung heroes in this entertaining -- and educational -- comedy special.,2019.0,PG,63.0,tt6373518,5.5,1332.0,2,0
4118,ts236769,"Coronavirus, Explained",1,"In 2020, the world changed. This topical series examines the coronavirus pandemic, the efforts to combat it and ways to manage its mental health toll.",2019.9999999999998,TV-PG,23.0,tt12189310,7.6,2223.0000000000005,2,0
4119,tm473647,ReMastered: The Lion's Share,0,"After discovering the family of Solomon Linda, the writer of ""The Lion Sleeps Tonight,"" a reporter tries to help them fight for fair compensation.",2019.0,PG-13,84.0,tt9046576,6.9,628.0,3,0
4124,ts92405,Hasmukh,1,"A timid, small-town comedian's long-awaited big break takes a dark turn when he realizes committing murder is the only way to keep his onstage mojo.",2019.9999999999998,TV-MA,32.0,tt9359294,5.3,2673.0,4,0
4134,ts189314,Tiffany Haddish Presents: They Ready,1,Tiffany Haddish introduces her favorite comedians in a series of stand-up performances.,2019.0,TV-14,23.0,tt10085386,6.5,555.0,3,0
4140,tm938333,A Go! Go! Cory Carson Halloween,0,"Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?",2019.9999999999998,G,21.0,tt13058374,6.299999999999999,52.0,1,0
4145,ts233367,Sing On! Spain,1,"Six people compete for a 30,000 euro reward by singing popular songs.",2019.9999999999998,TV-G,39.0,tt11698668,6.0,130.0,1,0
4146,tm850382,Sillu Karupatti,0,An anthology of four romantic stories across four age groups connected by that magical thread called love.,2019.0,G,138.0,tt9614988,8.0,1723.0,1,0
4148,ts236653,Cooked With Cannabis,1,Cooking competition where the aim is to get the show's hosts high by infusing cannabis in their meals.,2019.9999999999998,TV-MA,37.0,tt12176398,6.5,340.0,4,0
4150,tm813936,Adam Devine: Best Time of Our Lives,0,"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.",2019.0,PG-13,58.00000000000001,tt10376844,5.9,946.0,3,0
4160,ts257243,Voices of Fire,1,Pharrell Williams's hometown community leaders attempt to build one of the world's most inspiring gospel choirs.,2019.9999999999998,TV-PG,36.0,tt13329282,6.799999999999999,382.0,2,0
4161,ts88146,Larry Charles' Dangerous World of Comedy,1,"Legendary comedy writer and director Larry Charles travels the world in search of humor in the most unusual, unexpected and dangerous places.",2019.0,TV-MA,56.0,tt9654082,7.299999999999999,570.0,4,0
